,TRIP_ID,CALL_TYPE,ORIGIN_CALL,ORIGIN_STAND,TAXI_ID,TIMESTAMP,DAY_TYPE,MISSING_DATA,POLYLINE
992661,1391272190620000001,B,,7.0,20000001,1391272190,A,False,"[[-8.599032, 41.167062]]"
992849,1391278654620000001,A,5602.0,,20000001,1391278654,A,False,"[[-8.660592, 41.162229]]"
998639,1391282925620000001,A,35601.0,,20000001,1391282925,A,False,"[[-8.647911, 41.157297]]"
998941,1391415563620000001,B,,19.0,20000001,1391415563,A,False,"[[-8.597241, 41.145975]]"
999364,1391418576620000001,B,,19.0,20000001,1391418576,A,False,"[[-8.591049, 41.14548]]"
999871,1391423196620000001,A,2002.0,,20000001,1391423196,A,False,"[[-8.605467, 41.15358]]"
1000362,1391430048620000001,A,41535.0,,20000001,1391430048,A,False,"[[-8.635005, 41.166]]"
1000607,1391437865620000001,B,,63.0,20000001,1391437865,A,False,"[[-8.607114, 41.151681]]"
1000967,1391441782620000001,C,,,20000001,1391441782,A,False,"[[-8.616591, 41.162346]]"
1001239,1391446836620000001,B,,27.0,20000001,1391446836,A,False,"[[-8.587737, 41.176233]]"
1002621,1391451073620000001,C,,,20000001,1391451073,A,False,"[[-8.575749, 41.159466]]"
1003250,1391501811620000001,B,,28.0,20000001,1391501811,A,False,"[[-8.62209, 41.151294]]"
1004345,1391509604620000001,A,63882.0,,20000001,1391509604,A,False,"[[-8.605503, 41.153616]]"
1004893,1391522683620000001,B,,28.0,20000001,1391522683,A,False,"[[-8.560818, 41.205492]]"
1005061,1391527478620000001,B,,28.0,20000001,1391527478,A,False,"[[-8.590068, 41.157891]]"
1005393,1391528912620000001,C,,,20000001,1391528912,A,False,"[[-8.575731, 41.15952]]"
1005526,1391532203620000001,B,,28.0,20000001,1391532203,A,False,"[[-8.573904, 41.178699]]"
1007275,1391533604620000001,C,,,20000001,1391533604,A,False,"[[-8.59563, 41.12442]]"
1007342,1391587562620000001,B,,63.0,20000001,1391587562,A,False,"[[-8.620974, 41.162139]]"
1007538,1391588829620000001,B,,19.0,20000001,1391588829,A,False,"[[-8.596953, 41.146056]]"
1007830,1391591192620000001,B,,19.0,20000001,1391591192,A,False,"[[-8.617428, 41.147253]]"
1008080,1391594695620000001,B,,10.0,20000001,1391594695,A,False,"[[-8.594019, 41.162166]]"
1008677,1391597940620000001,B,,19.0,20000001,1391597940,A,False,"[[-8.62533, 41.157369]]"
1009138,1391607584620000001,C,,,20000001,1391607584,A,False,"[[-8.608374, 41.162409]]"
1009404,1391614581620000001,B,,19.0,20000001,1391614581,A,False,"[[-8.609364, 41.144202]]"
1009584,1391618320620000001,B,,27.0,20000001,1391618320,A,False,"[[-8.645976, 41.154318]]"
1009773,1391621038620000001,C,,,20000001,1391621038,A,False,"[[-8.64882, 41.178537]]"
1009901,1391624004620000001,B,,62.0,20000001,1391624004,A,False,"[[-8.611128, 41.149269]]"
1012217,1391626339620000001,B,,19.0,20000001,1391626339,A,False,"[[-8.612019, 41.124609]]"
1012645,1391682469620000001,A,2002.0,,20000001,1391682469,A,False,"[[-8.585829, 41.148792]]"
1013358,1391686042620000001,B,,19.0,20000001,1391686042,A,False,"[[-8.620524, 41.16501]]"
1013501,1391695061620000001,A,2002.0,,20000001,1391695061,A,False,"[[-8.627499, 41.151861]]"
1013701,1391697179620000001,B,,30.0,20000001,1391697179,A,False,"[[-8.634456, 41.153157]]"
1013829,1391699491620000001,B,,30.0,20000001,1391699491,A,False,"[[-8.620002, 41.129505]]"
1014337,1391701347620000001,C,,,20000001,1391701347,A,False,"[[-8.61642, 41.162616]]"
1016327,1391708343620000001,C,,,20000001,1391708343,A,False,"[[-8.578431, 41.159493]]"
1016795,1391761944620000001,B,,63.0,20000001,1391761944,A,False,"[[-8.649909, 41.161779]]"
1017090,1391767093620000001,A,49093.0,,20000001,1391767093,A,False,"[[-8.601921, 41.181939]]"
1017250,1391770660620000001,B,,49.0,20000001,1391770660,A,False,"[[-8.648613, 41.152599]]"
1017454,1391772812620000001,A,13478.0,,20000001,1391772812,A,False,"[[-8.677125, 41.152608]]"
1017754,1391776147620000001,B,,45.0,20000001,1391776147,A,False,"[[-8.610237, 41.14629]]"
1017899,1391780834620000001,B,,30.0,20000001,1391780834,A,False,"[[-8.635491, 41.140647]]"
1018147,1391782916620000001,B,,30.0,20000001,1391782916,A,False,"[[-8.662392, 41.154192]]"
1018399,1391786239620000001,A,16126.0,,20000001,1391786239,A,False,"[[-8.644068, 41.16042]]"
1018685,1391789271620000001,C,,,20000001,1391789271,A,False,"[[-8.639118, 41.174991]]"
1018924,1391792646620000001,A,15769.0,,20000001,1391792646,A,False,"[[-8.586009, 41.148864]]"
1019378,1391795662620000001,A,37215.0,,20000001,1391795662,A,False,"[[-8.661942, 41.169618]]"
1022513,1391802935620000001,B,,17.0,20000001,1391802935,A,False,"[[-8.664561, 41.19084]]"
1022726,1391848884620000001,A,40734.0,,20000001,1391848884,A,False,"[[-8.643492, 41.157459]]"
1022848,1391853499620000001,A,24992.0,,20000001,1391853499,A,False,"[[-8.670915, 41.220432]]"
1023012,1391856633620000001,B,,42.0,20000001,1391856633,A,False,"[[-8.647866, 41.161932]]"
1023323,1391860968620000001,A,16865.0,,20000001,1391860968,A,False,"[[-8.607384, 41.152428]]"
1023545,1391868071620000001,B,,27.0,20000001,1391868071,A,False,"[[-8.603757, 41.183172]]"
1030212,1391873460620000001,B,,,20000001,1391873460,A,False,"[[-8.583966, 41.149557]]"
1030607,1392019347620000001,A,5734.0,,20000001,1392019347,A,False,"[[-8.620074, 41.147748]]"
1031065,1392024004620000001,B,,25.0,20000001,1392024004,A,False,"[[-8.601183, 41.183505]]"
1031513,1392028918620000001,B,,63.0,20000001,1392028918,A,False,"[[-8.632692, 41.16033]]"
1031968,1392034402620000001,A,6535.0,,20000001,1392034402,A,False,"[[-8.625024, 41.15817]]"
1032749,1392040824620000001,A,16126.0,,20000001,1392040824,A,False,"[[-8.622414, 41.147379]]"
1032881,1392051431620000001,B,,63.0,20000001,1392051431,A,False,"[[-8.611254, 41.147496]]"
1033380,1392053557620000001,C,,,20000001,1392053557,A,False,"[[-8.575686, 41.159538]]"
1034502,1392062748620000001,B,,28.0,20000001,1392062748,A,False,"[[-8.605422, 41.14971]]"
1034873,1392107634620000001,B,,28.0,20000001,1392107634,A,False,"[[-8.599797, 41.152779]]"
1035245,1392110999620000001,B,,19.0,20000001,1392110999,A,False,"[[-8.622468, 41.147172]]"
1035667,1392115176620000001,B,,30.0,20000001,1392115176,A,False,"[[-8.592732, 41.167737]]"
1035991,1392120876620000001,B,,28.0,20000001,1392120876,A,False,"[[-8.558235, 41.176665]]"
1036095,1392126509620000001,B,,28.0,20000001,1392126509,A,False,"[[-8.624583, 41.157261]]"
1036249,1392128265620000001,C,,,20000001,1392128265,A,False,"[[-8.622495, 41.147235]]"
1036438,1392130511620000001,B,,19.0,20000001,1392130511,A,False,"[[-8.625096, 41.166477]]"
1036887,1392133271620000001,C,,,20000001,1392133271,A,False,"[[-8.576145, 41.159439]]"
1037148,1392140196620000001,B,,28.0,20000001,1392140196,A,False,"[[-8.623332, 41.164263]]"
1038686,1392145125620000001,B,,19.0,20000001,1392145125,A,False,"[[-8.58924, 41.160105]]"
1039149,1392195172620000001,A,2002.0,,20000001,1392195172,A,False,"[[-8.638335, 41.164542]]"
1039591,1392199946620000001,B,,63.0,20000001,1392199946,A,False,"[[-8.620569, 41.150799]]"
1039955,1392204500620000001,B,,19.0,20000001,1392204500,A,False,"[[-8.592138, 41.168088]]"
1040450,1392209478620000001,B,,28.0,20000001,1392209478,A,False,"[[-8.607312, 41.149719]]"
1041115,1392215781620000001,A,61694.0,,20000001,1392215781,A,False,"[[-8.605467, 41.153562]]"
1041396,1392224419620000001,C,,,20000001,1392224419,A,False,"[[-8.603874, 41.161545]]"
1041595,1392228244620000001,A,2002.0,,20000001,1392228244,A,False,"[[-8.657424, 41.161158]]"
1043256,1392231540620000001,A,62917.0,,20000001,1392231540,A,False,"[[-8.585604, 41.148774]]"
1043657,1392280231620000001,A,2002.0,,20000001,1392280231,A,False,"[[-8.586081, 41.148846]]"
1043957,1392284799620000001,C,,,20000001,1392284799,A,False,"[[-8.633223, 41.152653]]"
1044352,1392288139620000001,A,30531.0,,20000001,1392288139,A,False,"[[-8.620317, 41.147109]]"
1044469,1392293532620000001,B,,19.0,20000001,1392293532,A,False,"[[-8.654274, 41.181822]]"
1045177,1392295764620000001,C,,,20000001,1392295764,A,False,"[[-8.611911, 41.193072]]"
1045487,1392305426620000001,B,,28.0,20000001,1392305426,A,False,"[[-8.599473, 41.15439]]"
1045665,1392309677620000001,A,15431.0,,20000001,1392309677,A,False,"[[-8.605566, 41.153373]]"
1045885,1392312007620000001,B,,19.0,20000001,1392312007,A,False,"[[-8.592876, 41.150682]]"
1046071,1392315373620000001,A,2002.0,,20000001,1392315373,A,False,"[[-8.60562, 41.153544]]"
1048022,1392318465620000001,A,5602.0,,20000001,1392318465,A,False,"[[-8.66052, 41.162283]]"
1048249,1392366747620000001,A,2002.0,,20000001,1392366747,A,False,"[[-8.543529, 41.143059]]"
1048573,1392369292620000001,A,2002.0,,20000001,1392369292,A,False,"[[-8.585703, 41.148765]]"
1049049,1392372662620000001,A,2002.0,,20000001,1392372662,A,False,"[[-8.605449, 41.153571]]"
1049717,1392378284620000001,A,58176.0,,20000001,1392378284,A,False,"[[-8.647506, 41.165352]]"
1050600,1392383601620000001,A,56033.0,,20000001,1392383601,A,False,"[[-8.619984, 41.129334]]"
1051126,1392392311620000001,A,40002.0,,20000001,1392392311,A,False,"[[-8.585748, 41.148801]]"
1051239,1392397334620000001,B,,19.0,20000001,1392397334,A,False,"[[-8.611533, 41.146119]]"
1051428,1392398311620000001,A,2002.0,,20000001,1392398311,A,False,"[[-8.586972, 41.14908]]"
1051716,1392400325620000001,B,,19.0,20000001,1392400325,A,False,"[[-8.683164, 41.160366]]"
1051875,1392403291620000001,A,45776.0,,20000001,1392403291,A,False,"[[-8.682633, 41.161581]]"
1052233,1392404938620000001,B,,40.0,20000001,1392404938,A,False,"[[-8.633295, 41.162958]]"
1054864,1392409375620000001,C,,,20000001,1392409375,A,False,"[[-8.598375, 41.171265]]"
1055350,1392453465620000001,A,40734.0,,20000001,1392453465,A,False,"[[-8.643114, 41.157405]]"
1055723,1392464848620000001,B,,37.0,20000001,1392464848,A,False,"[[-8.620092, 41.146929]]"
1055908,1392471716620000001,C,,,20000001,1392471716,A,False,"[[-8.585703, 41.148774]]"
1056159,1392475749620000001,C,,,20000001,1392475749,A,False,"[[-8.596287, 41.156361]]"
1056546,1392481816620000001,B,,63.0,20000001,1392481816,A,False,"[[-8.608554, 41.171148]]"
1062841,1392490315620000001,B,,19.0,20000001,1392490315,A,False,"[[-8.608311, 41.136021]]"
1063097,1392632533620000001,C,,,20000001,1392632533,A,False,"[[-8.594343, 41.156343]]"
1063367,1392634819620000001,B,,19.0,20000001,1392634819,A,False,"[[-8.597169, 41.146047]]"
1063418,1392638276620000001,B,,19.0,20000001,1392638276,A,False,"[[-8.603865, 41.161563]]"
1064053,1392639010620000001,A,58911.0,,20000001,1392639010,A,False,"[[-8.617959, 41.147271]]"
1064318,1392647944620000001,A,18950.0,,20000001,1392647944,A,False,"[[-8.610894, 41.166747]]"
1064586,1392650994620000001,A,12692.0,,20000001,1392650994,A,False,"[[-8.603928, 41.161464]]"
1064779,1392654739620000001,B,,19.0,20000001,1392654739,A,False,"[[-8.664453, 41.176512]]"
1065083,1392657359620000001,B,,31.0,20000001,1392657359,A,False,"[[-8.659449, 41.166063]]"
1066208,1392662473620000001,B,,35.0,20000001,1392662473,A,False,"[[-8.679654, 41.186961]]"
1066551,1392710737620000001,B,,63.0,20000001,1392710737,A,False,"[[-8.558361, 41.141124]]"
1066914,1392714947620000001,B,,63.0,20000001,1392714947,A,False,"[[-8.616942, 41.144787]]"
1067295,1392719191620000001,A,2002.0,,20000001,1392719191,A,False,"[[-8.60544, 41.153598]]"
1067867,1392723814620000001,A,11351.0,,20000001,1392723814,A,False,"[[-8.560206, 41.214708]]"
1068600,1392733244620000001,B,,28.0,20000001,1392733244,A,False,"[[-8.620407, 41.149809]]"
1068841,1392742510620000001,A,2002.0,,20000001,1392742510,A,False,"[[-8.61588, 41.140584]]"
1069053,1392746071620000001,A,42502.0,,20000001,1392746071,A,False,"[[-8.612163, 41.146281]]"
1069205,1392749717620000001,C,,,20000001,1392749717,A,False,"[[-8.589285, 41.160069]]"
1070326,1392753115620000001,A,2002.0,,20000001,1392753115,A,False,"[[-8.588034, 41.147334]]"
1070724,1392798148620000001,A,2002.0,,20000001,1392798148,A,False,"[[-8.594433, 41.169456]]"
1070904,1392803341620000001,A,44283.0,,20000001,1392803341,A,False,"[[-8.631063, 41.190912]]"
1071228,1392805370620000001,C,,,20000001,1392805370,A,False,"[[-8.618418, 41.146713]]"
1071820,1392809740620000001,C,,,20000001,1392809740,A,False,"[[-8.575704, 41.159556]]"
1071991,1392818077620000001,B,,19.0,20000001,1392818077,A,False,"[[-8.6337, 41.167107]]"
1072121,1392820082620000001,C,,,20000001,1392820082,A,False,"[[-8.611227, 41.149269]]"
1072482,1392821806620000001,A,2002.0,,20000001,1392821806,A,False,"[[-8.657352, 41.161203]]"
1072546,1392826708620000001,A,2001.0,,20000001,1392826708,A,False,"[[-8.610516, 41.149242]]"
1073028,1392827846620000001,C,,,20000001,1392827846,A,False,"[[-8.598609, 41.168304]]"
1073251,1392834246620000001,A,2002.0,,20000001,1392834246,A,False,"[[-8.605485, 41.15349]]"
1090725,1392837320620000001,B,,19.0,20000001,1392837320,A,False,"[[-8.61246, 41.164848]]"
1090915,1393110046620000001,A,46493.0,,20000001,1393110046,A,False,"[[-8.606727, 41.149449]]"
1090980,1393114247620000001,B,,27.0,20000001,1393114247,A,False,"[[-8.601921, 41.163705]]"
1091412,1393115448620000001,B,,56.0,20000001,1393115448,A,False,"[[-8.609382, 41.147595]]"
1091534,1393122035620000001,B,,25.0,20000001,1393122035,A,False,"[[-8.581599, 41.179473]]"
1091814,1393123570620000001,B,,33.0,20000001,1393123570,A,False,"[[-8.578647, 41.158278]]"
1095978,1393126964620000001,A,29376.0,,20000001,1393126964,A,False,"[[-8.574993, 41.151492]]"
1096307,1393232408620000001,B,,19.0,20000001,1393232408,A,False,"[[-8.609526, 41.160375]]"
1096678,1393235919620000001,B,,63.0,20000001,1393235919,A,False,"[[-8.613855, 41.163084]]"
1096878,1393240713620000001,C,,,20000001,1393240713,A,False,"[[-8.622252, 41.147487]]"
1097197,1393243591620000001,B,,60.0,20000001,1393243591,A,False,"[[-8.588646, 41.170716]]"
1097445,1393248808620000001,A,61107.0,,20000001,1393248808,A,False,"[[-8.615727, 41.140566]]"
1097932,1393251714620000001,B,,34.0,20000001,1393251714,A,False,"[[-8.666145, 41.151051]]"
1098023,1393258825620000001,A,15750.0,,20000001,1393258825,A,False,"[[-8.631351, 41.152563]]"
1098638,1393260265620000001,C,,,20000001,1393260265,A,False,"[[-8.572239, 41.189283]]"
1099812,1393269496620000001,B,,25.0,20000001,1393269496,A,False,"[[-8.583165, 41.169708]]"
1100143,1393316600620000001,B,,63.0,20000001,1393316600,A,False,"[[-8.598753, 41.178897]]"
1100691,1393320735620000001,C,,,20000001,1393320735,A,False,"[[-8.625807, 41.157369]]"
1101008,1393326874620000001,B,,32.0,20000001,1393326874,A,False,"[[-8.598654, 41.167071]]"
1101640,1393331448620000001,C,,,20000001,1393331448,A,False,"[[-8.600418, 41.146497]]"
1101964,1393339016620000001,C,,,20000001,1393339016,A,False,"[[-8.637813, 41.143734]]"
1102564,1393342366620000001,A,37007.0,,20000001,1393342366,A,False,"[[-8.635932, 41.159133]]"
1102680,1393350552620000001,C,,,20000001,1393350552,A,False,"[[-8.589942, 41.170779]]"
1102788,1393352281620000001,C,,,20000001,1393352281,A,False,"[[-8.647704, 41.175459]]"
1104395,1393354037620000001,C,,,20000001,1393354037,A,False,"[[-8.620731, 41.238891]]"
1104768,1393402929620000001,B,,63.0,20000001,1393402929,A,False,"[[-8.592084, 41.106798]]"
1105154,1393407190620000001,B,,19.0,20000001,1393407190,A,False,"[[-8.617608, 41.142177]]"
1105427,1393411893620000001,A,2002.0,,20000001,1393411893,A,False,"[[-8.609121, 41.160375]]"
1105695,1393415072620000001,A,6535.0,,20000001,1393415072,A,False,"[[-8.62533, 41.157369]]"
1106945,1393418989620000001,A,31582.0,,20000001,1393418989,A,False,"[[-8.604072, 41.182578]]"
1107216,1393434786620000001,A,15720.0,,20000001,1393434786,A,False,"[[-8.592525, 41.160051]]"
1107391,1393438555620000001,B,,19.0,20000001,1393438555,A,False,"[[-8.591913, 41.15223]]"
1109199,1393441350620000001,B,,19.0,20000001,1393441350,A,False,"[[-8.587971, 41.171229]]"
1109441,1393489333620000001,A,49756.0,,20000001,1393489333,A,False,"[[-8.613243, 41.154912]]"
1109745,1393491821620000001,B,,52.0,20000001,1393491821,A,False,"[[-8.622801, 41.150871]]"
1109868,1393494571620000001,B,,63.0,20000001,1393494571,A,False,"[[-8.593191, 41.147829]]"
1110433,1393495727620000001,A,43425.0,,20000001,1393495727,A,False,"[[-8.588808, 41.165361]]"
1111257,1393502097620000001,B,,28.0,20000001,1393502097,A,False,"[[-8.569737, 41.105151]]"
1111316,1393513402620000001,A,2002.0,,20000001,1393513402,A,False,"[[-8.601984, 41.147811]]"
1111766,1393514160620000001,C,,,20000001,1393514160,A,False,"[[-8.598195, 41.172156]]"
1112285,1393519665620000001,B,,19.0,20000001,1393519665,A,False,"[[-8.610318, 41.143455]]"
1114497,1393526398620000001,B,,19.0,20000001,1393526398,A,False,"[[-8.61246, 41.164389]]"
1115071,1393574711620000001,A,3265.0,,20000001,1393574711,A,False,"[[-8.617203, 41.147253]]"
1115364,1393580863620000001,B,,28.0,20000001,1393580863,A,False,"[[-8.65008, 41.180751]]"
1115697,1393583990620000001,C,,,20000001,1393583990,A,False,"[[-8.575722, 41.159565]]"
1116090,1393587563620000001,B,,28.0,20000001,1393587563,A,False,"[[-8.592588, 41.169582]]"
1116628,1393592801620000001,A,28677.0,,20000001,1393592801,A,False,"[[-8.666865, 41.157414]]"
1117179,1393599093620000001,C,,,20000001,1393599093,A,False,"[[-8.630766, 41.158197]]"
1117321,1393605121620000001,C,,,20000001,1393605121,A,False,"[[-8.582868, 41.176836]]"
1117679,1393606688620000001,C,,,20000001,1393606688,A,False,"[[-8.626239, 41.156613]]"
1118000,1393611196620000001,B,,32.0,20000001,1393611196,A,False,"[[-8.643789, 41.137479]]"
1121393,1393615452620000001,B,,7.0,20000001,1393615452,A,False,"[[-8.613279, 41.147667]]"
1121666,1393662314620000001,A,28648.0,,20000001,1393662314,A,False,"[[-8.542719, 41.174487]]"
1121847,1393667440620000001,B,,63.0,20000001,1393667440,A,False,"[[-8.606322, 41.164335]]"
1122157,1393670539620000001,B,,63.0,20000001,1393670539,A,False,"[[-8.564355, 40.922406]]"
1122285,1393676281620000001,B,,19.0,20000001,1393676281,A,False,"[[-8.582256, 41.144841]]"
1122506,1393678279620000001,B,,34.0,20000001,1393678279,A,False,"[[-8.606448, 41.144598]]"
1122680,1393682105620000001,B,,34.0,20000001,1393682105,A,False,"[[-8.619813, 41.152473]]"
1122882,1393684951620000001,B,,30.0,20000001,1393684951,A,False,"[[-8.629101, 41.149197]]"
1123062,1393687388620000001,A,37007.0,,20000001,1393687388,A,False,"[[-8.635941, 41.159106]]"
1123219,1393690576620000001,B,,7.0,20000001,1393690576,A,False,"[[-8.583345, 41.160024]]"
1123264,1393693465620000001,B,,28.0,20000001,1393693465,A,False,"[[-8.654355, 41.181345]]"
1123611,1393694278620000001,A,51006.0,,20000001,1393694278,A,False,"[[-8.605602, 41.152977]]"
1123758,1393700084620000001,A,5602.0,,20000001,1393700084,A,False,"[[-8.660628, 41.162175]]"
1130054,1393702920620000001,B,,37.0,20000001,1393702920,A,False,"[[-8.611704, 41.166918]]"
1130316,1393833443620000001,B,,63.0,20000001,1393833443,A,False,"[[-8.622288, 41.167917]]"
1130575,1393837423620000001,B,,52.0,20000001,1393837423,A,False,"[[-8.6814, 41.158467]]"
1130989,1393840299620000001,A,12440.0,,20000001,1393840299,A,False,"[[-8.595234, 41.166774]]"
1131457,1393845814620000001,A,2002.0,,20000001,1393845814,A,False,"[[-8.605215, 41.153535]]"
1131630,1393853093620000001,C,,,20000001,1393853093,A,False,"[[-8.645067, 41.135247]]"
1131716,1393855766620000001,B,,30.0,20000001,1393855766,A,False,"[[-8.66691, 41.157495]]"
1132120,1393857041620000001,C,,,20000001,1393857041,A,False,"[[-8.629029, 41.160897]]"
1132419,1393863026620000001,B,,54.0,20000001,1393863026,A,False,"[[-8.594343, 41.146002]]"
1132765,1393866863620000001,B,,52.0,20000001,1393866863,A,False,"[[-8.585802, 41.148792]]"
1136253,1393871988620000001,A,40141.0,,20000001,1393871988,A,False,"[[-8.618283, 41.164938]]"
1136461,1393919242620000001,B,,63.0,20000001,1393919242,A,False,"[[-8.591391, 41.105727]]"
1136970,1393922185620000001,B,,27.0,20000001,1393922185,A,False,"[[-8.669007, 41.176611]]"
1137102,1393931189620000001,A,16615.0,,20000001,1393931189,A,False,"[[-8.637642, 41.152815]]"
